Acquired on 3/9/2002 at 01:48:13
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.146018
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.146018
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1546.958049	193794.820916	-19.460473	1689.945654	-12643.975935	35.747611	164.761415	0.440173	-1.042802	0.056413	0.090287	0.053585	0.091869	-2.296268	2.481015	0.278236	-1.201071	0.044317	0.000000	1549.707624	-16.451329	-52.198940	81872.101864	0.810935	0.524437
   1546.960599	193794.501399	-19.521552	1657.696711	-5057.544543	34.358475	54.402944	0.510419	-1.097807	0.055324	0.089312	0.052582	0.092342	-2.242033	2.534581	0.331613	-1.152209	0.045845	0.000000	1549.409788	-16.512843	-50.871318	69594.232294	0.812288	0.535792
   1546.963150	193794.181881	-19.586388	1644.797208	-577.597418	34.736740	190.257171	0.606562	-1.131926	0.054639	0.087715	0.053520	0.091949	-2.400615	2.340276	0.163169	-1.331311	0.047374	0.000000	1549.623894	-16.577547	-51.314287	125001.875928	0.813370	0.547206
   1546.965700	193793.862364	-19.675999	1643.324014	2014.614959	35.417497	217.533198	0.705662	-1.168097	0.053590	0.087697	0.053141	0.090347	-2.614184	2.115117	-0.058157	-1.545319	0.048902	0.000000	1549.844902	-16.666946	-52.084443	101609.462710	0.814199	0.558695
   1546.968251	193793.542846	-19.709115	1648.462417	-6583.188618	33.812546	55.766300	0.794446	-1.219594	0.053217	0.086568	0.052887	0.090897	-2.556216	2.176228	-0.007143	-1.483368	0.050430	0.000000	1549.726804	-16.700620	-50.513166	90128.631458	0.814777	0.570335
   1546.970801	193793.223329	-19.800085	1631.671522	-2314.628853	32.255909	149.420467	0.916940	-1.242392	0.052496	0.085810	0.052838	0.089616	-2.687216	2.013910	-0.155195	-1.633026	0.051958	0.000000	1549.245882	-16.792368	-49.048277	75105.217363	0.815107	0.582211
   1546.973352	193792.903811	-19.892123	1625.767875	-3106.702890	33.468037	2.102163	1.051286	-1.258348	0.052387	0.085424	0.052183	0.087968	-2.688772	2.027022	-0.147500	-1.624895	0.053486	0.000000	1548.920140	-16.883776	-50.351813	73387.419174	0.815218	0.594303
   1546.975903	193792.584293	-20.053000	1617.843954	-9054.253733	33.630937	30.507793	1.201539	-1.263406	0.050570	0.083847	0.050725	0.087159	-2.670618	2.028448	-0.116872	-1.612962	0.055015	0.000000	1549.376332	-17.044582	-50.675519	17216.387366	0.815132	0.606640
   1546.978453	193792.264776	-20.154580	1594.750201	2025.381541	33.548888	211.409191	1.398156	-1.227111	0.049072	0.083984	0.050176	0.085567	-2.881105	1.821351	-0.335672	-1.820044	0.056543	0.000000	1549.825127	-17.146198	-50.695086	171861.713507	0.814908	0.619046
   1546.981004	193791.945258	-20.337634	1599.916151	2125.448696	37.561746	20.720993	1.584401	-1.206197	0.048387	0.081884	0.049468	0.083730	-2.871226	1.848614	-0.304443	-1.807310	0.058071	0.000000	1549.383264	-17.328095	-54.889841	94999.956375	0.814728	0.630641
   1546.983554	193791.625741	-20.491424	1605.337350	3367.404777	42.027487	281.806059	1.759763	-1.201177	0.046758	0.080902	0.048499	0.082321	3.121054	1.561755	-0.561608	-2.089984	0.059599	0.000000	1548.337303	-17.481396	-59.508883	194535.524200	0.814685	0.640876
   1546.986105	193791.306223	-20.489692	1613.926327	1834.267324	37.828620	342.197808	1.917882	-1.218410	0.046666	0.081966	0.048844	0.081151	2.768002	1.231139	-0.904553	-2.421983	0.061127	0.000000	1548.755724	-17.480108	-55.308728	284021.984180	0.798917	0.650308
   1546.988656	193790.986706	-20.606101	1618.604866	805.570153	36.516559	231.157304	2.066608	-1.250046	0.045609	0.080988	0.048310	0.080135	2.523240	1.000105	-1.123187	-2.655046	0.062655	0.000000	1548.908576	-17.596769	-54.113328	225574.591946	0.782313	0.657262
   1546.991206	193790.667188	-20.762043	1620.659584	6798.722390	36.796878	234.598758	2.211209	-1.290817	0.045516	0.079615	0.047289	0.078325	2.268911	0.769612	-1.353730	-2.890566	0.064184	0.000000	1549.358593	-17.752651	-54.549529	52156.267788	0.765566	0.661971
   1546.993757	193790.347670	-20.877387	1638.000729	867.446377	42.595227	347.379008	2.320996	-1.371412	0.046056	0.078437	0.045797	0.077270	1.934487	0.424938	-1.700145	3.040905	0.065712	0.000000	1549.198156	-17.867326	-60.462553	62739.232340	0.749067	0.664530
   1546.996308	193790.028153	-20.979326	1640.213286	3878.815835	41.264131	159.867453	2.426341	-1.461459	0.045371	0.077534	0.044807	0.076712	1.770074	0.267592	-1.865668	2.875392	0.067240	0.000000	1548.266325	-17.969351	-59.233482	164080.335626	0.735247	0.666156
   1546.998858	193789.708635	-21.068202	1650.106843	7535.477128	38.182968	134.391128	2.511824	-1.576378	0.046043	0.076210	0.044853	0.075494	1.631980	0.152553	-2.000780	2.749621	0.068768	0.000000	1549.252162	-18.058562	-56.241530	23384.777741	0.722122	0.667503
   1547.001409	193789.389118	-21.097510	1669.327379	2686.730209	38.036605	190.762738	2.558720	-1.734893	0.045856	0.075855	0.044131	0.075694	1.440287	-0.038855	-2.196284	2.563580	0.070296	0.000000	1548.718779	-18.087892	-56.124497	78710.511498	0.710423	0.668826
   1547.003960	193789.069600	-21.158779	1676.180372	-700.285609	34.993262	127.856737	2.591859	-1.912177	0.046322	0.074859	0.043636	0.075250	1.322798	-0.157440	-2.323377	2.431574	0.071825	0.000000	1548.902813	-18.149854	-53.143116	130266.356704	0.698367	0.669232
   1547.006510	193788.750083	-21.260828	1674.394160	987.831118	32.874187	189.945444	2.628583	-2.090886	0.046833	0.073374	0.043022	0.074381	1.163753	-0.338428	-2.513085	2.240028	0.073353	0.000000	1548.952878	-18.252768	-51.126955	45854.723181	0.687083	0.669302
   1547.009061	193788.430565	-21.245403	1676.913819	-41.151600	34.218649	3.056346	2.660248	-2.279662	0.046716	0.073569	0.043417	0.074390	1.158080	-0.333710	-2.521029	2.246590	0.074881	0.000000	1549.011940	-18.236746	-52.455395	93094.905634	0.678010	0.669627
   1547.011612	193788.111047	-21.283818	1676.808854	-2215.178124	33.124975	210.706054	2.692125	-2.473238	0.046583	0.072661	0.043314	0.074538	0.969028	-0.551755	-2.740003	2.036542	0.076409	0.000000	1548.989679	-18.275632	-51.400607	113003.121144	0.671699	0.671558
   1547.014162	193787.791530	-21.297879	1671.158566	684.581673	32.885251	174.848858	2.735345	-2.660480	0.046176	0.072337	0.043554	0.074643	0.803116	-0.735849	-2.924394	1.868215	0.077937	0.000000	1549.155874	-18.289813	-51.175064	22513.605548	0.669221	0.673786
   1547.016713	193787.472012	-21.327045	1672.904744	-2580.215732	33.352993	101.335057	2.775059	-2.856239	0.046557	0.071432	0.044152	0.074261	0.899881	-0.642879	-2.801057	1.966637	0.079466	0.000000	1549.383160	-18.318751	-51.671745	81360.289942	0.696152	0.673329
   1547.019264	193787.152495	-21.372491	1666.323306	-3490.452300	31.738226	315.513805	2.827986	-3.043794	0.045733	0.071067	0.044371	0.073959	0.611418	-0.978238	-3.128116	1.657202	0.080994	0.000000	1549.220630	-18.365101	-50.103327	233299.435029	0.737832	0.668272
   1547.021815	193786.832977	-21.396861	1657.420070	-5865.388700	32.603097	133.577740	2.898787	-3.218485	0.045095	0.070909	0.044970	0.073589	0.490810	-1.110978	3.025039	1.519763	0.082522	0.000000	1549.366698	-18.388945	-50.992042	107481.077050	0.736657	0.657003
