Acquired on 3/11/2002 at 02:07:53
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.833273	193560.187063	-30.213470	1686.169837	-9212.186395	23.152145	260.689760	-8.706604	7.573847	0.014102	0.025952	0.018966	0.025923	2.788855	0.956546	-0.715646	-2.461818	0.171156	0.000000	1549.790910	-27.224136	-50.376282	64155.494619	2.949236	1.783982
   1548.835829	193559.867545	-30.303433	1662.616805	-1930.932071	22.487121	129.093194	-8.727811	8.193021	0.013907	0.026014	0.018866	0.025278	2.641666	0.854148	-0.834063	-2.613624	0.174213	0.000000	1549.651527	-27.317558	-49.804679	70972.222465	3.105860	1.827261
   1548.838386	193559.548027	-30.295351	1657.679926	3333.118109	23.657715	182.529315	-8.739107	8.834421	0.014181	0.026319	0.018069	0.025459	2.422049	0.689319	-0.995937	-2.830926	0.177269	0.000000	1549.967631	-27.303718	-50.961433	62041.985414	3.274580	1.868130
   1548.840943	193559.228510	-30.246015	1666.201850	-3144.885791	23.626424	207.611524	-8.767511	9.471028	0.015019	0.026809	0.017482	0.025297	2.181901	0.505512	-1.180949	-3.062747	0.180326	0.000000	1550.165844	-27.254517	-50.880941	33455.531824	3.458118	1.902505
   1548.843500	193558.908992	-30.163471	1658.161161	1315.749257	23.400021	135.302310	-8.779772	10.136092	0.015671	0.027137	0.017148	0.025496	2.056568	0.387694	-1.301137	3.053432	0.183382	0.000000	1550.003403	-27.172977	-50.572998	114258.128122	3.655835	1.927234
   1548.846056	193558.589475	-30.054692	1661.525215	-4777.501722	23.212831	172.027220	-8.798788	10.806718	0.016424	0.027362	0.016543	0.026132	1.876220	0.251475	-1.498330	2.855497	0.186438	0.000000	1550.151141	-27.065068	-50.277899	20440.214771	3.868225	1.938083
   1548.848613	193558.269957	-30.043792	1649.310253	-5900.367608	22.513500	183.109260	-8.793280	11.514181	0.017218	0.026856	0.015988	0.026582	1.694725	0.087299	-1.684910	2.663042	0.189495	0.000000	1550.086129	-27.057771	-49.571271	44277.950473	4.096021	1.930152
   1548.851170	193557.950440	-29.973338	1634.224334	5983.615312	22.042619	177.728234	-8.757487	12.264245	0.017460	0.026405	0.015186	0.027922	1.534110	-0.075293	-1.917393	2.456090	0.192551	0.000000	1549.955559	-26.990088	-49.032708	43175.952337	4.338311	1.899547
   1548.853727	193557.630922	-29.783744	1649.523149	-925.135693	21.484710	108.169250	-8.752407	12.995911	0.018027	0.026254	0.015290	0.029225	1.462495	-0.146027	-2.074448	2.331063	0.195607	0.000000	1550.067864	-26.804189	-48.288899	38310.130875	4.530458	2.012089
   1548.856284	193557.311404	-29.740944	1647.157769	-1871.429533	20.806512	55.388983	-8.742578	13.744641	0.018316	0.026117	0.015037	0.029652	1.418472	-0.210236	-2.121309	2.274394	0.198664	0.000000	1550.118510	-26.766564	-47.573076	55213.217989	4.641585	2.297731
