Acquired on 3/8/2002 at 23:03:07
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.146018
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.146018
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1547.019264	193787.152495	-23.913767	1638.152511	110.727416	32.105924	146.108496	1.264493	-27.417027	0.020929	0.060612	0.022886	0.059044	2.283986	0.590055	-1.260855	-3.056275	0.080994	0.000000	1549.054235	-20.906140	-53.012065	138113.017689	0.819401	0.529206
   1547.021815	193786.832977	-23.935649	1638.434948	-2134.636915	31.111221	177.609533	1.289091	-28.591570	0.021308	0.060419	0.022525	0.058899	2.079898	0.415508	-1.421138	3.045888	0.082522	0.000000	1549.249947	-20.928710	-52.039931	80381.614896	0.802648	0.541979
   1547.024365	193786.513460	-24.093465	1632.990026	311.358466	29.286923	211.148546	1.324621	-29.779655	0.022214	0.058371	0.022404	0.058224	1.827589	0.222490	-1.637058	2.835517	0.084050	0.000000	1549.214484	-21.088279	-50.375203	75971.049785	0.788142	0.601778
   1547.026916	193786.193942	-24.139272	1633.784226	2374.529105	29.164271	150.825889	1.358556	-30.993807	0.022857	0.057507	0.022039	0.058272	1.688724	0.097494	-1.809667	2.681635	0.085578	0.000000	1549.434044	-21.134233	-50.298504	128186.667623	0.775182	0.653717
   1547.029467	193785.874424	-24.228914	1639.841092	9293.958574	28.203476	140.178000	1.380331	-32.244590	0.023311	0.056811	0.021096	0.057770	1.537067	-0.049723	-1.947985	2.548839	0.087106	0.000000	1548.550234	-21.225178	-49.428653	107201.352893	0.763570	0.710412
   1547.032018	193785.554907	-24.460135	1663.547877	7463.964149	27.436616	53.755155	1.354513	-33.567439	0.023484	0.054699	0.020904	0.056402	1.484987	-0.106037	-2.001000	2.492779	0.088635	0.000000	1548.762085	-21.457664	-48.894280	49647.641754	0.760728	0.760705
   1547.034568	193785.235389	-24.634104	1682.586823	5726.811790	27.676503	91.574117	1.290473	-34.952983	0.023297	0.052910	0.020655	0.055783	1.409961	-0.197767	-2.103731	2.408355	0.090163	0.000000	1549.154877	-21.631213	-49.307716	31138.874411	0.773807	0.775079
   1547.037119	193784.915872	-24.922299	1697.194720	5205.237433	27.044823	154.834372	1.197106	-36.392326	0.023565	0.050583	0.020077	0.054053	1.277650	-0.379345	-2.264185	2.254700	0.091691	0.000000	1549.267603	-21.920567	-48.965390	63939.946016	0.788286	0.763941
   1547.039670	193784.596354	-25.205707	1710.472234	2667.453692	25.852206	115.357213	1.077083	-37.882797	0.023278	0.048530	0.019086	0.052637	1.198491	-0.501014	-2.382578	2.137192	0.093219	0.000000	1549.516050	-22.206679	-48.058885	45998.837153	0.805118	0.757649
   1547.042221	193784.276837	-25.475159	1717.276395	-2372.190359	24.697844	105.499669	0.943400	-39.411400	0.023401	0.047003	0.018280	0.050774	1.109104	-0.616200	-2.521458	2.035335	0.094747	0.000000	1549.238873	-22.479557	-47.177401	38558.781326	0.823890	0.777221
   1547.044772	193783.957319	-25.878092	1711.225374	306.480340	23.400060	108.231310	0.821865	-40.952327	0.022994	0.044671	0.017281	0.048415	1.055570	-0.748957	-2.624407	1.926062	0.096276	0.000000	1549.157894	-22.887598	-46.287658	22689.676095	0.844491	0.778624
   1547.047322	193783.637801	-26.227638	1712.007152	-1818.410675	22.394699	142.014939	0.698761	-42.519296	0.021895	0.042823	0.016444	0.046730	0.951706	-0.907955	-2.821905	1.798015	0.097804	0.000000	1549.640917	-23.242287	-45.636986	34363.809794	0.869334	0.727602
   1547.049873	193783.318284	-26.631800	1707.368690	-5393.636541	22.211195	130.732548	0.584969	-44.101425	0.020929	0.040989	0.016478	0.044203	0.869549	-1.059921	-2.963108	1.673566	0.099332	0.000000	1549.373706	-23.647524	-45.858719	8322.280385	0.899530	0.817609
   1547.052424	193782.998766	-27.010417	1693.610381	-750.601575	21.803569	29.436865	0.498798	-45.680406	0.019974	0.039442	0.015667	0.042200	0.867939	-1.132134	-2.976663	1.625696	0.100860	0.000000	1549.515471	-24.028693	-45.832262	56783.242063	0.881441	0.889898
   1547.054975	193782.679249	-27.414746	1691.695710	-2029.092749	21.250864	92.713845	0.416471	-47.280015	0.018866	0.037997	0.015289	0.039920	0.805922	-1.225396	-3.112297	1.534976	0.102388	0.000000	1550.156528	-24.436885	-45.687750	98431.947598	0.798694	0.898400
   1547.057526	193782.359731	-27.848780	1686.519783	1366.470041	21.751295	104.648140	0.344535	-48.893705	0.016925	0.036795	0.014655	0.037776	0.729728	-1.336481	3.071477	1.429062	0.103916	0.000000	1549.204164	-24.867401	-46.618696	29566.394516	0.679530	0.868964
   1547.060077	193782.040214	-28.220652	1690.005465	-1133.845015	21.852315	46.351015	0.265601	-50.538865	0.015224	0.036008	0.013365	0.036136	0.710060	-1.406410	3.031213	1.369191	0.105445	0.000000	1549.421667	-25.238610	-47.090925	53892.737837	0.706135	0.832881
   1547.062628	193781.720696	-28.508100	1687.113168	-1994.976113	21.968805	139.506059	0.192473	-52.202691	0.013681	0.035499	0.013218	0.034609	0.600243	-1.547654	2.897725	1.228200	0.106973	0.000000	1549.637786	-25.525313	-47.494118	69450.107325	0.777129	0.790253
   1547.065178	193781.401178	-28.775405	1682.024218	-3666.150562	22.184720	146.515328	0.129562	-53.880773	0.012580	0.035130	0.013392	0.032860	0.438007	-1.677145	2.747823	1.082780	0.108501	0.000000	1549.268041	-25.791287	-47.976008	25085.595886	0.829571	0.757764
   1547.067729	193781.081661	-29.004826	1672.672266	-3788.410176	21.621104	96.858286	0.085426	-55.564552	0.011317	0.034527	0.013161	0.031964	0.364627	-1.743353	2.633082	0.986435	0.110029	0.000000	1549.192487	-26.024323	-47.645427	42599.939867	0.866255	0.716596
   1547.070280	193780.762143	-29.117643	1663.008411	2360.089564	22.986091	139.238367	0.060691	-57.253403	0.010115	0.034666	0.012628	0.031417	0.148052	-1.870322	2.519922	0.836880	0.111557	0.000000	1549.488308	-26.129125	-49.115215	73212.032579	0.887394	0.675276
   1547.072831	193780.442626	-29.307794	1669.028783	-262.870907	25.058297	234.740398	0.023870	-58.978812	0.009612	0.034046	0.012325	0.030695	-0.220664	-2.075864	2.330401	0.586901	0.113086	0.000000	1549.255458	-26.311023	-51.369321	54621.291901	0.909564	0.663633
   1547.075382	193780.123108	-29.306131	1668.358221	1649.699061	24.175656	137.642707	-0.011605	-60.727347	0.008936	0.033706	0.012556	0.031191	-0.481751	-2.205970	2.183692	0.447922	0.114614	0.000000	1549.309205	-26.312404	-50.488060	152741.542941	0.940628	0.718048
   1547.077933	193779.803591	-29.328432	1672.566480	-1202.769796	24.245913	126.342540	-0.055529	-62.508803	0.009020	0.033978	0.012181	0.030825	-0.693425	-2.325603	2.073581	0.313118	0.116142	0.000000	1549.480455	-26.334439	-50.580352	83896.009369	0.988116	0.795542
   1547.080484	193779.484073	-29.411653	1669.498294	-5850.165571	24.955873	166.618095	-0.093293	-64.308572	0.009859	0.033331	0.012126	0.030577	-0.910218	-2.471332	1.925255	0.139985	0.117670	0.000000	1548.552036	-26.415205	-51.371078	46087.899737	1.037081	0.884225
   1547.083035	193779.164556	-29.299490	1654.574861	-3496.391671	24.660249	120.276359	-0.101097	-66.102853	0.010734	0.033187	0.012619	0.031212	-1.089468	-2.567970	1.792407	0.023645	0.119198	0.000000	1549.314237	-26.304016	-50.964265	40918.241980	1.056693	0.993252
   1547.085586	193778.845038	-29.452493	1645.655740	-123.012835	25.257203	201.303482	-0.090995	-67.903700	0.011241	0.032176	0.011834	0.031096	-1.289167	-2.748811	1.594509	-0.194105	0.120726	0.000000	1549.162320	-26.455118	-51.712321	79561.265044	1.101984	0.794218
   1547.088137	193778.525520	-29.610116	1645.341939	-117.163255	26.388352	141.554507	-0.080263	-69.728389	0.011851	0.031189	0.011569	0.030672	-1.405416	-2.907421	1.456207	-0.335582	0.122255	0.000000	1549.254254	-26.609780	-52.998133	64602.303880	1.184126	0.514139
   1547.090688	193778.206003	-29.613566	1645.043059	589.799856	26.483169	164.229355	-0.068931	-71.576951	0.012769	0.030529	0.011744	0.030873	-1.563849	-3.050828	1.259946	-0.485885	0.123783	0.000000	1549.562150	-26.613015	-53.096185	59400.316792	1.252335	0.501792
   1547.093239	193777.886485	-29.763976	1646.547624	4470.642789	24.230769	230.607921	-0.060619	-73.453005	0.013569	0.029128	0.011121	0.030911	-1.809995	3.022533	0.984464	-0.703027	0.125311	0.000000	1549.312135	-26.770040	-51.000809	42576.562821	1.289627	0.490932
   1547.095790	193777.566968	-29.940298	1657.952163	-224.304946	23.134714	47.254186	-0.075203	-75.376428	0.013866	0.028588	0.010650	0.030079	-1.868182	2.950929	0.961127	-0.740045	0.126839	0.000000	1549.899238	-26.951049	-50.085763	98458.578178	1.292715	0.479221
   1547.098341	193777.247450	-30.116274	1657.379962	1100.409483	22.467387	113.312018	-0.088639	-77.323174	0.014236	0.027644	0.010435	0.029520	-1.925325	2.821257	0.859363	-0.856208	0.128367	0.000000	1550.240779	-27.130511	-49.597899	113284.640237	1.277095	0.466779
   1547.100892	193776.927933	-30.361125	1660.187108	2046.320802	21.550507	106.884346	-0.107710	-79.300028	0.014577	0.026395	0.010255	0.028742	-1.981440	2.698349	0.751002	-0.963162	0.129896	0.000000	1549.566562	-27.381109	-48.931616	8591.831148	1.239248	0.451736
   1547.103443	193776.608415	-30.608589	1665.407291	-2983.521035	20.986805	82.201080	-0.137261	-81.311834	0.014491	0.025351	0.009975	0.028042	-2.047858	2.605859	0.636036	-1.031378	0.131424	0.000000	1549.685497	-27.632754	-48.619559	19465.333495	1.163325	0.434677
   1547.105994	193776.288897	-30.789762	1657.796276	1859.295829	20.306209	187.515938	-0.151532	-83.332832	0.014599	0.024398	0.010157	0.027494	-2.147033	2.396499	0.395904	-1.207383	0.132952	0.000000	1549.680423	-27.819747	-48.125956	69401.773848	1.084955	0.415101
   1547.108545	193775.969380	-31.071508	1662.539388	-1480.492984	19.586336	53.940798	-0.175325	-85.387826	0.014535	0.023857	0.009560	0.026285	-2.127470	2.338125	0.388651	-1.257088	0.134480	0.000000	1549.357094	-28.108716	-47.695052	72616.173697	1.015003	0.431451
   1547.111096	193775.649862	-31.489370	1658.762600	-4425.008956	18.415781	68.111937	-0.191536	-87.459709	0.014014	0.022436	0.009049	0.025253	-2.177117	2.243213	0.286856	-1.300100	0.136008	0.000000	1549.342506	-28.541171	-46.956952	52218.971842	0.952925	0.430905
