Acquired on 3/9/2002 at 02:06:47
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.151336
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.151336
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.351895	193620.364324	-17.794371	1614.354505	-2235.618296	37.904468	54.782595	-3.387783	12.906288	0.059583	0.123398	0.050493	0.109124	0.812581	-1.085167	-2.956848	1.479585	0.192551	0.000000	1549.273535	-14.784774	-52.689242	16751.291970	2.051993	1.580315
   1548.354450	193620.044806	-18.079831	1608.642195	-2846.778550	39.520758	100.592931	-3.412443	13.444810	0.056494	0.120213	0.048331	0.105555	0.700313	-1.187085	-3.065253	1.379964	0.195607	0.000000	1549.200630	-15.070016	-54.590775	70631.692493	1.999950	1.614982
   1548.357005	193619.725289	-18.317070	1601.368263	-6891.217461	42.039039	188.805130	-3.422500	14.007480	0.055511	0.115996	0.047855	0.103147	0.867486	-0.994658	-2.883356	1.565020	0.198664	0.000000	1549.647331	-15.307042	-57.346081	97658.650975	1.953399	1.653364
   1548.359560	193619.405771	-18.489792	1583.760146	-1048.723373	40.160272	92.227659	-3.397206	14.615045	0.054299	0.112841	0.047504	0.101877	0.784954	-1.079184	-2.989039	1.470197	0.201720	0.000000	1549.731718	-15.479910	-55.640182	62770.539995	1.912949	1.694612
   1548.362116	193619.086254	-18.756751	1581.080488	4016.914751	42.559489	5.204806	-3.366534	15.237535	0.053202	0.109721	0.046404	0.098013	0.781368	-1.069706	-2.988651	1.473648	0.204776	0.000000	1550.117678	-15.746692	-58.306181	43382.478498	1.876991	1.736417
   1548.364671	193618.766736	-19.001382	1591.344389	-1387.708864	42.036472	177.244235	-3.356467	15.848965	0.052396	0.105993	0.045592	0.095457	0.961708	-0.901317	-2.805699	1.635789	0.207833	0.000000	1549.701000	-15.991354	-58.027826	89210.103169	1.843967	1.776557
   1548.367226	193618.447219	-19.246601	1587.798545	8175.624621	43.618799	57.828313	-3.339281	16.477059	0.050103	0.103114	0.044145	0.093258	0.887884	-0.975536	-2.871801	1.569735	0.210889	0.000000	1549.908602	-16.236490	-59.855290	64485.237963	1.813554	1.814531
   1548.369781	193618.127701	-19.454468	1608.688795	1654.842790	44.023297	181.501270	-3.364034	17.072759	0.049139	0.100536	0.043162	0.091060	1.063207	-0.798259	-2.672490	1.759537	0.213946	0.000000	1549.760336	-16.444340	-60.467637	71660.921101	1.786024	1.850337
   1548.372336	193617.808183	-19.674932	1612.917242	-8140.677103	41.164651	329.482685	-3.397277	17.669516	0.048201	0.097044	0.043157	0.089168	0.772148	-1.114342	-2.994363	1.438442	0.217002	0.000000	1550.224740	-16.664964	-57.829615	156381.653871	1.761727	1.883823
   1548.374891	193617.488666	-19.905742	1592.116152	-1772.242602	42.606166	19.764134	-3.388759	18.317579	0.046916	0.094403	0.042270	0.086828	0.751507	-1.134312	-3.011658	1.417075	0.220058	0.000000	1549.856480	-16.895680	-59.501846	154939.243370	1.741302	1.914869
