Acquired on 3/9/2002 at 02:29:56
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.151336
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.151336
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.364671	193618.766736	-14.322741	1658.847682	2320.858715	37.083337	218.364109	0.980637	16.531365	0.084722	0.178112	0.076568	0.170748	0.865387	-0.957097	-2.848345	1.656410	0.207833	0.000000	1549.037235	-11.313291	-48.396628	139469.272651	0.664106	0.416447
   1548.367226	193618.447219	-14.336009	1664.777891	2334.567248	37.282060	64.318432	0.996353	17.041736	0.083689	0.177793	0.076461	0.170976	0.795333	-1.024397	-2.925546	1.588849	0.210889	0.000000	1549.216784	-11.326521	-48.608581	85145.206409	0.649475	0.502470
   1548.369781	193618.127701	-14.374819	1670.743147	-1271.315344	33.864149	48.729899	1.000094	17.547861	0.084401	0.177338	0.074467	0.170059	0.847572	-0.978979	-2.880669	1.643843	0.213946	0.000000	1549.615490	-11.366302	-45.230451	21346.383976	0.659898	0.567015
   1548.372336	193617.808183	-14.445842	1667.494688	-501.725455	36.515757	83.949308	1.010356	18.068236	0.083844	0.177255	0.074850	0.166738	0.760900	-1.065400	-2.950716	1.565087	0.217002	0.000000	1549.602534	-11.436510	-47.952268	62092.578063	0.692476	0.622910
   1548.374891	193617.488666	-14.415378	1666.212677	-2856.703258	40.231710	145.041938	1.023191	18.598914	0.083177	0.177499	0.075393	0.168079	0.888987	-0.914013	-2.797746	1.709642	0.220058	0.000000	1549.207801	-11.405490	-51.637200	98535.972844	0.724475	0.678384
   1548.377447	193617.169148	-14.496557	1658.913194	-7202.269007	37.603035	165.899001	1.050681	19.151976	0.081993	0.176185	0.074127	0.166614	0.751514	-1.081013	-2.960934	1.543420	0.223115	0.000000	1549.129868	-11.487011	-49.090046	42255.166053	0.757177	0.699467
   1548.380002	193616.849631	-14.522311	1640.509806	-418.931096	39.999599	79.283407	1.115118	19.749713	0.082295	0.176170	0.074961	0.164839	0.669355	-1.157237	-3.043632	1.458357	0.226171	0.000000	1549.358203	-11.512445	-51.512044	65331.293340	0.790087	0.705662
   1548.382557	193616.530113	-14.573786	1639.439341	-3372.221247	39.611755	210.076561	1.181703	20.357327	0.082164	0.175046	0.073667	0.164160	0.866661	-0.934170	-2.845636	1.668945	0.229227	0.000000	1549.300173	-11.563961	-51.175716	98386.102605	0.824579	0.691199
   1548.385112	193616.210596	-14.679360	1630.822514	-317.228630	39.917290	114.242909	1.265588	20.989970	0.079865	0.174092	0.071704	0.162061	0.767327	-1.047334	-2.952333	1.556383	0.232284	0.000000	1549.395028	-11.669503	-51.586793	72825.624186	0.861534	0.650588
   1548.387668	193615.891078	-14.687993	1630.011917	2763.014740	39.233174	236.578610	1.351100	21.631970	0.081395	0.172915	0.072204	0.161921	1.000263	-0.804579	-2.708194	1.790578	0.235340	0.000000	1549.369282	-11.678212	-50.911385	100438.096612	0.881857	0.604088
   1548.390223	193615.571560	-14.794053	1637.072123	-3170.870914	37.630713	5.815288	1.422438	22.267524	0.080579	0.170437	0.071053	0.160395	1.000929	-0.792663	-2.723806	1.790466	0.238397	0.000000	1549.533720	-11.784503	-49.415216	115015.983752	0.883837	0.580838
   1548.392778	193615.252043	-14.846066	1628.969714	-4201.326858	48.521082	333.817699	1.510042	22.927073	0.077700	0.170170	0.071953	0.159233	0.672668	-1.132169	-3.039753	1.455623	0.241453	0.000000	1549.714522	-11.835827	-60.356909	315007.741033	0.856345	0.629102
   1548.395333	193614.932525	-14.873647	1618.234184	-2269.436481	46.093860	255.965148	1.619199	23.615904	0.077887	0.168570	0.072034	0.159504	0.927228	-0.886846	-2.779571	1.702560	0.244509	0.000000	1549.387401	-11.863453	-57.957313	224095.037229	0.803187	0.654987
   1548.397889	193614.613008	-14.969969	1612.435139	6027.453994	40.245502	26.223703	1.739998	24.324106	0.077306	0.166157	0.070611	0.158474	0.897381	-0.910392	-2.823213	1.680400	0.247566	0.000000	1549.384550	-11.960079	-52.205582	116360.827664	0.733205	0.664050
   1548.400444	193614.293490	-14.986319	1627.837021	4238.748622	43.886918	8.801096	1.829876	25.009117	0.076956	0.165587	0.071437	0.158116	0.889902	-0.919229	-2.813434	1.679194	0.250622	0.000000	1549.391961	-11.976196	-55.863114	9589.037466	0.629893	0.637651
   1548.402999	193613.973973	-15.011351	1638.668281	1591.491678	39.461060	59.111366	1.898009	25.680111	0.076719	0.164632	0.070702	0.158405	0.842597	-0.979008	-2.881765	1.616203	0.253678	0.000000	1549.958389	-12.001543	-51.462604	28125.925633	0.554140	0.632577
   1548.405555	193613.654455	-15.110050	1642.735028	3176.636818	39.896863	95.013073	1.957978	26.350671	0.075096	0.162465	0.070227	0.157152	0.749795	-1.077006	-2.976895	1.521316	0.256735	0.000000	1549.885443	-12.100195	-51.997058	26738.777915	0.545633	0.618851
   1548.408110	193613.334937	-15.166529	1650.852331	-3430.160991	44.202469	219.068595	2.001651	27.012663	0.074208	0.161779	0.069496	0.156068	0.960808	-0.858605	-2.735369	1.742564	0.259791	0.000000	1549.841033	-12.156394	-56.358863	80373.776122	0.558150	0.596138
   1548.410665	193613.015420	-15.140487	1642.087165	216.217758	39.908097	57.853005	2.062921	27.699981	0.074234	0.163232	0.067949	0.156397	0.893938	-0.916500	-2.817084	1.685407	0.262847	0.000000	1549.499856	-12.130630	-52.038728	92738.016045	0.571030	0.556798
