Acquired on 2/2/2002 at 23:35:49
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.764244	193568.814037	-22.879420	1588.880482	952.190614	30.877264	125.261858	-0.023509	-2.548922	0.047052	0.059337	0.042433	0.052636	2.831074	2.181810	-0.809531	-1.342013	0.088635	0.000000	1550.547627	-19.872667	-50.749931	53947.104690	0.303996	0.319133
   1548.766801	193568.494519	-22.792484	1591.314755	-1481.404471	29.815725	96.715766	-0.046480	-2.785188	0.047680	0.059681	0.042511	0.053590	2.933964	2.274245	-0.716770	-1.243333	0.091691	0.000000	1550.194067	-19.786713	-49.602438	36583.137326	0.301320	0.311750
   1548.769357	193568.175002	-22.697274	1587.527536	-1744.945500	31.473506	119.008274	-0.061847	-3.022382	0.048017	0.060429	0.043599	0.053752	2.814255	2.174833	-0.846050	-1.377445	0.094747	0.000000	1550.101515	-19.690067	-51.163572	55433.093783	0.296153	0.302317
   1548.771914	193567.855484	-22.838974	1583.066557	-809.351725	30.957519	28.018891	-0.068259	-3.259152	0.047279	0.059779	0.042596	0.052717	2.813123	2.156625	-0.827257	-1.368818	0.097804	0.000000	1550.496806	-19.832156	-50.789675	47080.416049	0.288666	0.291450
   1548.774470	193567.535967	-22.799365	1580.997431	-2212.502452	31.258148	88.535338	-0.070517	-3.500301	0.047456	0.058998	0.043248	0.053800	2.912864	2.259968	-0.739802	-1.280200	0.100860	0.000000	1550.144706	-19.792314	-51.050462	39255.762361	0.284673	0.290249
   1548.777027	193567.216449	-22.808160	1575.341099	362.904560	31.694999	142.263500	-0.061419	-3.738625	0.047415	0.059511	0.043404	0.052942	2.765404	2.130497	-0.881450	-1.413236	0.103916	0.000000	1550.237497	-19.800799	-51.495798	45552.558609	0.327151	0.321424
   1548.779583	193566.896931	-22.835888	1576.268879	-100.532270	30.801813	125.977194	-0.054184	-3.987344	0.047213	0.058938	0.043027	0.053439	2.886695	2.218161	-0.749505	-1.299511	0.106973	0.000000	1550.415790	-19.829197	-50.631010	92636.017991	0.402865	0.370860
   1548.782140	193566.577414	-22.915232	1576.011864	-453.232973	33.114813	33.104511	-0.046433	-4.244079	0.047389	0.058553	0.042649	0.052233	2.853794	2.200911	-0.772737	-1.335234	0.110029	0.000000	1550.052619	-19.907051	-53.021864	50945.207841	0.453707	0.393487
   1548.784697	193566.257896	-22.905369	1574.853148	3311.371952	33.644876	71.570217	-0.036356	-4.507019	0.047743	0.059581	0.042124	0.051388	2.769463	2.114126	-0.852514	-1.425116	0.113086	0.000000	1550.503021	-19.896945	-53.541821	26442.243324	0.465662	0.377908
   1548.787253	193565.938379	-22.869252	1583.318886	433.465649	31.859502	9.266992	-0.043274	-4.795487	0.047498	0.058907	0.043274	0.052263	2.793349	2.123761	-0.859364	-1.427559	0.116142	0.000000	1550.240584	-19.861781	-51.721283	31124.503070	0.451881	0.338859
   1548.789810	193565.618861	-23.041298	1584.427073	8075.962728	30.856483	70.322924	-0.052418	-5.094711	0.046817	0.058109	0.042527	0.050517	2.724112	2.064117	-0.929959	-1.480820	0.119198	0.000000	1550.087026	-20.034562	-50.891044	42534.665754	0.430372	0.334905
   1548.792366	193565.299344	-23.050368	1605.073933	4905.787597	32.968673	96.869118	-0.103011	-5.443918	0.046896	0.057695	0.042149	0.051026	2.816947	2.155151	-0.805472	-1.376421	0.122255	0.000000	1550.410413	-20.042260	-53.010932	41504.526089	0.442184	0.348936
   1548.794923	193564.979826	-22.984840	1617.616023	-7524.204049	35.009712	66.884030	-0.178784	-5.826836	0.047268	0.057413	0.043369	0.051453	2.736712	2.095397	-0.888470	-1.461098	0.125311	0.000000	1550.084291	-19.975910	-54.985622	20670.032502	0.471669	0.361246
   1548.797479	193564.660309	-22.892546	1598.379651	-503.079610	31.759291	21.925024	-0.215938	-6.179667	0.047627	0.058485	0.043737	0.051702	2.734196	2.074115	-0.920609	-1.482085	0.128367	0.000000	1550.253041	-19.885142	-51.644433	23510.947971	0.465285	0.369238
   1548.800036	193564.340791	-22.990814	1597.093474	1054.501772	31.013721	51.563192	-0.250511	-6.538447	0.046966	0.057759	0.043127	0.051411	2.786445	2.110862	-0.868881	-1.433533	0.131424	0.000000	1550.248116	-19.983951	-50.997672	42992.363402	0.445173	0.375807
   1548.802593	193564.021273	-23.233555	1599.789430	1550.698270	32.314661	21.348270	-0.290495	-6.911172	0.046119	0.056628	0.041477	0.049445	2.761005	2.112503	-0.890793	-1.444385	0.134480	0.000000	1549.979989	-20.225803	-52.540464	18686.783210	0.427600	0.389207
   1548.805149	193563.701756	-23.172757	1603.753983	-3811.621838	32.836610	48.566189	-0.338439	-7.300388	0.046186	0.056974	0.041574	0.050251	2.806849	2.157265	-0.851088	-1.409207	0.137536	0.000000	1550.474698	-20.164716	-53.001326	16548.400649	0.412585	0.391763
