Acquired on 2/2/2002 at 21:13:27
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.833273	193560.187063	-6.395635	1610.831472	3788.228841	32.332864	156.180536	2.743309	-33.107309	0.342045	0.389136	0.295497	0.320771	1.311580	-2.990611	-2.260343	-0.192543	0.171156	0.000000	1549.861729	-3.387872	-35.720736	96264.294321	1.233604	0.701046
   1548.835829	193559.867545	-6.323194	1620.516933	-568.774569	34.402031	174.389861	2.741784	-34.518994	0.339793	0.390970	0.301297	0.327493	1.147093	3.122664	-2.401934	-0.373671	0.174213	0.000000	1550.063183	-3.314470	-37.716501	120200.517054	1.273012	0.706838
   1548.838386	193559.548027	-6.244450	1619.062728	604.705796	36.183872	99.295084	2.743179	-35.954878	0.345384	0.396009	0.301912	0.328051	1.043252	3.023851	-2.484067	-0.470045	0.177269	0.000000	1549.968434	-3.235196	-39.419068	55612.203361	1.265228	0.636639
   1548.840943	193559.228510	-6.331881	1620.608805	-3496.834218	33.439922	206.677820	2.741469	-37.420985	0.342194	0.393316	0.296806	0.324852	1.267630	-3.054750	-2.291367	-0.258732	0.180326	0.000000	1549.754701	-3.323547	-36.763469	90274.092223	1.227488	0.607056
   1548.843500	193558.908992	-6.325327	1611.668271	3920.580202	32.882629	83.945409	2.757709	-38.896261	0.336624	0.395182	0.297638	0.328704	1.215875	-3.128173	-2.338623	-0.329811	0.183382	0.000000	1549.810784	-3.317263	-36.199892	89977.629774	1.181603	0.533831
   1548.846056	193558.589475	-6.260015	1621.692251	6601.690282	35.378282	1.358312	2.753825	-40.418779	0.340332	0.400316	0.295125	0.331670	1.222524	-3.128378	-2.322751	-0.337694	0.186438	0.000000	1549.842755	-3.250974	-38.629255	41147.109510	1.128463	0.442681
   1548.848613	193558.269957	-6.315391	1638.571239	-8318.707839	34.901178	15.595995	2.716055	-42.002302	0.336559	0.398767	0.292663	0.330527	1.234705	-3.130030	-2.317958	-0.343490	0.189495	0.000000	1549.856756	-3.306496	-38.207674	11185.416808	1.102798	0.376803
   1548.851170	193557.950440	-6.271139	1617.302165	-1990.652585	34.360331	103.093959	2.720984	-43.570244	0.337879	0.399163	0.297777	0.331371	1.157850	3.057174	-2.380509	-0.430654	0.192551	0.000000	1549.943833	-3.262430	-37.622761	53460.857260	1.090555	0.258379
   1548.853727	193557.630922	-6.360265	1612.212496	2588.285137	34.423147	187.469835	2.736131	-45.155087	0.334768	0.395816	0.290243	0.330762	1.359553	-3.040324	-2.198671	-0.246728	0.195607	0.000000	1550.676857	-3.351533	-37.774680	148705.457366	1.133379	0.199777
   1548.856284	193557.311404	-6.377518	1618.830205	-2068.000339	33.125805	70.459551	2.737993	-46.780334	0.328445	0.400802	0.286330	0.331735	1.313065	-3.100358	-2.257186	-0.312869	0.198664	0.000000	1550.048644	-3.369332	-36.495138	83005.267726	1.219469	0.206776
