Acquired on 2/3/2002 at 00:48:21
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.764228	193568.816018	-6.649469	1573.385334	-6571.617751	35.580307	35.683482	2.399260	0.818535	0.289001	0.378503	0.279512	0.357328	2.271223	2.543043	-1.363326	-1.027060	0.088635	0.000000	1550.045549	-3.640371	-39.220677	20495.006583	1.278110	0.600527
   1548.766785	193568.496500	-6.604164	1556.585010	-1091.504594	35.800055	5.601635	2.559982	0.845750	0.291330	0.384615	0.277774	0.356612	2.237042	2.504812	-1.392817	-1.063844	0.091691	0.000000	1550.293465	-3.595006	-39.395061	15065.979112	1.278494	0.636843
   1548.769341	193568.176983	-6.677893	1553.794572	-10849.808418	35.432761	126.698105	2.726306	0.873226	0.286903	0.382742	0.276470	0.352894	2.107093	2.390202	-1.526330	-1.188603	0.094747	0.000000	1550.135809	-3.668836	-39.101597	87831.244523	1.276482	0.687378
   1548.771898	193567.857465	-6.554812	1526.056880	709.785298	34.239102	33.490954	2.948316	0.951048	0.290850	0.389389	0.280997	0.356304	2.070979	2.364368	-1.563138	-1.210259	0.097804	0.000000	1550.052611	-3.546148	-37.785250	47717.409714	1.271636	0.750549
   1548.774455	193567.537948	-6.611304	1527.871463	-90.261256	37.931993	76.320932	3.166683	1.019887	0.290600	0.383812	0.280172	0.355188	1.993279	2.298838	-1.638211	-1.299733	0.100860	0.000000	1550.391118	-3.601703	-41.533696	22284.532118	1.264619	0.789682
   1548.777011	193567.218430	-6.591100	1527.640707	-8679.667656	37.780643	147.973278	3.385513	1.083849	0.290099	0.381588	0.281639	0.359669	2.142392	2.461214	-1.498528	-1.135170	0.103916	0.000000	1550.128701	-3.581524	-41.362167	97983.310806	1.256260	0.799832
   1548.779568	193566.898912	-6.523558	1505.450792	2681.958522	34.885718	57.598509	3.648891	1.187018	0.295126	0.385542	0.284331	0.358798	2.203650	2.499268	-1.444923	-1.083386	0.106973	0.000000	1550.004704	-3.514668	-38.400386	56531.950247	1.246639	0.807251
   1548.782124	193566.579395	-6.573325	1512.307348	-6254.216494	35.297528	136.892869	3.898505	1.271083	0.291668	0.386634	0.281642	0.355486	2.057270	2.368542	-1.582870	-1.219982	0.110029	0.000000	1550.212304	-3.564307	-38.861835	68539.633507	1.235321	0.829900
   1548.784681	193566.259877	-6.535076	1496.318090	4235.477515	34.479906	13.700825	4.180218	1.381906	0.292083	0.388887	0.282709	0.357313	2.069451	2.383181	-1.569097	-1.196934	0.113086	0.000000	1549.983754	-3.526324	-38.006229	62265.566179	1.222478	0.858031
   1548.787237	193565.940360	-6.577848	1507.146363	6807.040793	35.298771	7.910286	4.440192	1.465651	0.293380	0.386566	0.281222	0.353834	2.077993	2.396051	-1.558327	-1.186166	0.116142	0.000000	1550.050440	-3.568830	-38.867600	5224.469416	1.208861	0.891003
