Acquired on 1/29/2002 at 02:09:23
Device Descriptor:  [none]
Number of Scan Averages:  1
Time Domain Window Resolution Bandwidth (pm):  3.153368
Filter Resolution Bandwidth (pm):  0.000000
Convolved Resolution Bandwidth (pm):  3.153368
Channel Width: 0.200 nm

X Axis - Wavelength (nm)	X Axis - Frequency (GHz)	Insertion Loss (dB)	Group Delay (ps)	Chromatic Dispersion (ps/nm)	Polarization Dependent Loss (dB)	Polarization Mode Dispersion (ps)	Linear Phase Deviation (rad)	Quadratic Phase Deviation (rad)	JM Element a Amplitude	JM Element b Amplitude	JM Element c Amplitude	JM Element d Amplitude	JM Element a Phase (rad)	JM Element b Phase (rad)	JM Element c Phase (rad)	JM Element d Phase (rad)	X Axis - Time (ns)	Time Domain Amplitude (GW/J)	Time Domain Wavelength (nm)	Max Loss (dB)	Min Loss (dB)	Second Order PMD (ps^2)	Phase Ripple Linear (rad)	Phase Ripple Quadratic (rad)
   1548.848613	193558.269957	-27.034182	1603.597744	144.732285	36.097762	6.865825	-3.440648	-97.105367	0.034498	0.027748	0.034034	0.028997	-2.785471	2.801698	-0.120418	-0.788884	0.189495	0.000000	1549.831544	-24.024949	-60.122711	49606.006211	1.060295	0.463320
   1548.851170	193557.950440	-27.241429	1603.967792	-3832.094782	37.102092	62.991764	-3.509358	-100.468530	0.033269	0.027543	0.033004	0.028635	-2.869016	2.730191	-0.199774	-0.852012	0.192551	0.000000	1549.730352	-24.231975	-61.334067	35990.801240	1.035089	0.469472
   1548.853727	193557.630922	-27.168429	1594.169952	4436.707991	36.814377	85.287546	-3.558398	-103.868825	0.033389	0.028337	0.032704	0.029178	-2.855545	2.764817	-0.179806	-0.812591	0.195607	0.000000	1549.894545	-24.159033	-60.973410	36767.176331	1.013291	0.474930
   1548.856284	193557.311404	-27.204311	1605.513696	-824.798257	44.523285	457.275796	-3.630211	-107.348693	0.033669	0.028006	0.033378	0.027841	2.984922	2.282783	-0.608407	-1.286546	0.198664	0.000000	1550.160489	-24.194164	-68.717449	320698.622242	0.994777	0.481708
   1548.858840	193556.991887	-27.360538	1603.404850	909.585226	34.536608	41.511703	-3.697791	-110.881129	0.032284	0.027698	0.032744	0.028125	2.916033	2.247961	-0.700133	-1.292309	0.201720	0.000000	1550.257901	-24.351766	-58.888374	207198.182079	0.951480	0.488275
   1548.861397	193556.672369	-27.302940	1605.730487	-1673.007394	34.752138	90.083242	-3.770040	-114.475035	0.033317	0.027392	0.033036	0.027748	3.084884	2.363631	-0.537045	-1.186999	0.204776	0.000000	1550.086057	-24.294094	-59.046232	36236.864808	0.934233	0.495951
   1548.863954	193556.352852	-27.706296	1601.452911	-1934.318319	34.730060	149.065649	-3.833701	-118.117154	0.031666	0.027000	0.030953	0.026491	2.953458	2.251962	-0.667845	-1.295138	0.207833	0.000000	1550.321615	-24.697458	-59.427517	80636.118157	0.937962	0.503906
   1548.866511	193556.033334	-27.765195	1596.507194	-4244.001550	32.836727	187.348124	-3.887433	-121.806145	0.031782	0.026323	0.030719	0.026444	3.141560	2.444086	-0.484997	-1.098360	0.210889	0.000000	1550.167957	-24.757155	-57.593882	168481.950440	0.955482	0.601509
   1548.869068	193555.713817	-27.812782	1585.655981	-4818.825071	35.114399	207.132940	-3.919380	-125.530153	0.031807	0.025740	0.030778	0.026228	-2.932369	2.624975	-0.270135	-0.946675	0.213946	0.000000	1550.119756	-24.803820	-59.918218	55842.083068	1.004561	0.770987
   1548.871625	193555.394299	-27.852342	1573.334999	2405.072367	34.634982	194.173379	-3.926592	-129.286225	0.030908	0.026116	0.030569	0.026601	3.113091	2.441931	-0.502468	-1.104594	0.217002	0.000000	1550.164508	-24.843535	-59.478518	173221.866139	1.016725	0.947149
   1548.874181	193555.074781	-27.886660	1579.484413	-12633.798166	31.883750	109.061704	-3.946150	-133.111445	0.031386	0.025332	0.030626	0.026247	-3.035970	2.520655	-0.374787	-1.016927	0.220058	0.000000	1550.329898	-24.879174	-56.762924	117693.042887	1.057380	1.092905
   1548.876738	193554.755264	-28.236783	1547.181554	-3347.278661	32.746369	25.952003	-3.900856	-136.928614	0.030078	0.024414	0.029269	0.025381	-2.968593	2.645230	-0.323965	-0.927030	0.223115	0.000000	1550.081933	-25.228790	-57.975159	46033.569570	1.094755	1.185697
   1548.879295	193554.435746	-28.134011	1538.623001	-3926.599684	34.771067	5.585472	-3.838381	-140.785402	0.030104	0.025061	0.029491	0.025874	-2.970306	2.639823	-0.305417	-0.926428	0.226171	0.000000	1550.222200	-25.125158	-59.896225	10530.888819	1.136641	1.287954
   1548.881852	193554.116229	-28.117536	1528.583167	-2802.360981	37.314243	5.504897	-3.755749	-144.678835	0.030330	0.024913	0.029851	0.025564	-2.926491	2.643318	-0.237745	-0.914727	0.229227	0.000000	1550.213025	-25.108042	-62.422285	526.641067	1.147818	1.369735
   1548.884409	193553.796711	-28.145924	1521.417850	4454.390139	34.929448	118.633910	-3.658733	-148.614684	0.030227	0.025008	0.029313	0.025821	-2.858922	2.779473	-0.186171	-0.794268	0.232284	0.000000	1550.157901	-25.137020	-60.066468	94928.757096	1.129762	1.399689
   1548.886966	193553.477194	-27.951466	1532.807254	-7045.725898	33.693426	2.010286	-3.584582	-152.630199	0.031505	0.025484	0.029798	0.025990	-2.797717	2.783413	-0.116282	-0.781379	0.235340	0.000000	1550.002141	-24.943022	-58.636448	58099.611171	1.102152	1.385007
   1548.889523	193553.157676	-28.000497	1514.792019	6586.092236	36.360052	73.471579	-3.474264	-156.666348	0.030982	0.025652	0.029712	0.025859	-2.903864	2.693678	-0.197659	-0.847112	0.238397	0.000000	1549.140778	-24.991201	-61.351252	43412.508713	1.070717	1.320166
   1548.892080	193552.838158	-27.740446	1531.632071	6163.053835	37.539947	299.589983	-3.397753	-160.793106	0.031640	0.026287	0.030755	0.026963	-2.604450	3.004528	0.112295	-0.560616	0.241453	0.000000	1549.666096	-24.730912	-62.270859	222865.557854	1.114189	1.231959
   1548.894636	193552.518641	-27.544758	1547.390505	2709.107773	42.574623	179.605658	-3.352879	-165.008301	0.032423	0.026815	0.031865	0.027100	-2.766949	2.805549	-0.062207	-0.761344	0.244509	0.000000	1549.990615	-24.534698	-67.109321	72192.642750	1.119179	1.106533
   1548.897193	193552.199123	-27.318207	1554.317498	9176.177767	37.615564	334.876284	-3.321912	-169.294204	0.032915	0.028069	0.032262	0.028223	-3.114961	2.481619	-0.434233	-1.074149	0.247566	0.000000	1550.620984	-24.308659	-61.924223	95733.397718	1.084956	0.961873
   1548.899750	193551.879606	-27.025582	1577.780402	-3629.107158	39.756796	319.010526	-3.338048	-173.684011	0.034507	0.028502	0.033636	0.028854	-2.788889	2.794089	-0.098580	-0.781111	0.250622	0.000000	1550.168140	-24.015741	-63.772538	113353.137351	1.064377	0.966708
   1548.902307	193551.560088	-26.987610	1568.500975	5858.718458	41.857877	343.056647	-3.335556	-178.111990	0.034408	0.028902	0.033897	0.028874	3.138529	2.436930	-0.438823	-1.110820	0.253678	0.000000	1550.636476	-23.977593	-65.835470	149860.018487	1.060107	0.928751
   1548.904864	193551.240571	-26.641316	1583.481445	9498.989741	38.331436	39.565877	-3.363137	-182.626845	0.036065	0.030247	0.035012	0.029878	3.100094	2.387523	-0.478497	-1.145079	0.256735	0.000000	1550.126540	-23.631654	-61.963090	152689.910414	1.092615	0.950260
   1548.907421	193550.921053	-26.529920	1607.769999	-2657.383276	40.859976	27.146581	-3.439481	-187.247262	0.036677	0.030295	0.035870	0.029951	3.068434	2.355441	-0.504934	-1.182683	0.259791	0.000000	1550.549944	-23.519977	-64.379953	20344.482842	1.151083	0.903919
   1548.909978	193550.601536	-26.357247	1600.975149	6888.399217	39.685279	30.190027	-3.502183	-191.910838	0.037081	0.030909	0.036689	0.030832	3.006751	2.315211	-0.570783	-1.220982	0.262847	0.000000	1550.182900	-23.347414	-63.032693	17910.494816	1.185294	0.902492
   1548.912535	193550.282018	-26.069596	1618.588639	-4157.068665	39.064369	85.664764	-3.600245	-196.666576	0.038682	0.032041	0.037611	0.031724	3.136405	2.422502	-0.460870	-1.133279	0.265904	0.000000	1550.022427	-23.059834	-62.124203	35465.609391	1.234019	0.896691
   1548.915092	193549.962500	-26.048069	1607.959068	-2234.763040	39.338383	78.625122	-3.676968	-201.457776	0.038770	0.032184	0.037733	0.031714	3.059937	2.358908	-0.522021	-1.180970	0.268960	0.000000	1550.906056	-23.038275	-62.376658	15577.087066	1.261711	0.889615
   1548.917649	193549.642983	-25.747750	1602.244789	453.867986	38.339359	97.119383	-3.742219	-206.294304	0.040135	0.033062	0.039181	0.032942	3.135535	2.410543	-0.435515	-1.115673	0.272017	0.000000	1549.838144	-22.738087	-61.077445	25225.996363	1.278954	0.908250
